title,provider,provider_type,curriculum,country,province,grade,phase,subject,topic,language,resource_type,year,term,examination_type,url,memo_url,licence,trust_level,quality_score,source_url,discovered_from,discovered_at,last_verified,status
2024 SA Coding and Robotics Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Senior Phase,Coding & Robotics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/Coding-and-Robotics-EXAMINATION-GRADE-7.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/Coding-%5EL0-Robotics-Marking-Memo-Grade-4-7.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA Coding and Robotics Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Senior Phase,Coding & Robotics,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/Coding-and-Robotics-EXAMINATION-GRADE-7.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/CR-Answers-grade-7-9.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA Coding and Robotics Olympiad Grade 8 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,8,Senior Phase,Coding & Robotics,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/Coding-and-Robotics-EXAMINATION-GRADE-8.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/CR-Answers-grade-7-9.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA Foundation Phase Mathematics Olympiad Grade 1 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,1,Foundation Phase,Mathematics,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-Grade-1-Mathematics-Olympiads-2022.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-1-3-2022.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA Foundation Phase Mathematics Olympiad Grade 1 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,1,Foundation Phase,Mathematics,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-Grade-1-Mathematics-Olympiads-2023.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/FOUNDATION-PHASE-MATHEMATICS-OLYMPIAD-ANSWERS-GR-1-3-2023.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA Foundation Phase Mathematics Olympiad Grade 1 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,1,Foundation Phase,Mathematics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-Grade-1-Mathematics-Olympiads-2024.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/FOUNDATION-PHASE-MATHEMATICS-OLYMPIAD-ANSWERS-GR-1-3-2024.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA Foundation Phase Mathematics Olympiad Grade 1 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,1,Foundation Phase,Mathematics,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-Grade-1-Mathematics-Olympiads-2025.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/FOUNDATION-PHASE-MATHEMATICS-OLYMPIAD-ANSWERS-GR-1-3-2025.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA Foundation Phase Mathematics Olympiad Grade 2 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,2,Foundation Phase,Mathematics,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-Grade-2-Mathematics-Olympiads-2022.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-1-3-2022.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA Foundation Phase Mathematics Olympiad Grade 2 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,2,Foundation Phase,Mathematics,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-Grade-2-Mathematics-Olympiads-2023.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/FOUNDATION-PHASE-MATHEMATICS-OLYMPIAD-ANSWERS-GR-1-3-2023.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA Foundation Phase Mathematics Olympiad Grade 2 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,2,Foundation Phase,Mathematics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-Grade-2-Mathematics-Olympiads-2024.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/FOUNDATION-PHASE-MATHEMATICS-OLYMPIAD-ANSWERS-GR-1-3-2024.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA Foundation Phase Mathematics Olympiad Grade 2 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,2,Foundation Phase,Mathematics,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-Grade-2-Mathematics-Olympiads-2025.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/FOUNDATION-PHASE-MATHEMATICS-OLYMPIAD-ANSWERS-GR-1-3-2025.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA Foundation Phase Mathematics Olympiad Grade 3 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,3,Foundation Phase,Mathematics,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-Grade-3-Mathematics-Olympiads-2022-Final.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-1-3-2022.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA Foundation Phase Mathematics Olympiad Grade 3 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,3,Foundation Phase,Mathematics,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-Grade-3-Mathematics-Olympiads-2023.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/FOUNDATION-PHASE-MATHEMATICS-OLYMPIAD-ANSWERS-GR-1-3-2023.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA Foundation Phase Mathematics Olympiad Grade 3 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,3,Foundation Phase,Mathematics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/08/FEMSSISA-Grade-3-Mathematics-Olympiads-2024.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/FOUNDATION-PHASE-MATHEMATICS-OLYMPIAD-ANSWERS-GR-1-3-2024.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA Primary Mathematics Olympiad Grade 4 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,4,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-Grade-4-Mathematics-Olympiads-2022.pdf,https://saolympiads.co.za/wp-content/uploads/2023/06/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2022-Final.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA Primary Mathematics Olympiad Grade 4 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,4,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-Grade-4-Mathematics-Olympiads-2023-.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2023.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA Primary Mathematics Olympiad Grade 4 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,4,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-Grade-4-Mathematics-Olympiads-2024.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2024.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA Primary Mathematics Olympiad Grade 4 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,4,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-Grade-4-Mathematics-Olympiads-2025-1.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2025.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA Primary Mathematics Olympiad Grade 5 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,5,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-Grade-5-Mathematics-Olympiads-2022.pdf,https://saolympiads.co.za/wp-content/uploads/2023/06/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2022-Final.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA Primary Mathematics Olympiad Grade 5 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,5,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-Grade-5-Mathematics-Olympiads-2023.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2023.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA Primary Mathematics Olympiad Grade 5 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,5,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-Grade-5-Mathematics-Olympiads-2024.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2024.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA Primary Mathematics Olympiad Grade 5 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,5,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-Grade-5-Mathematics-Olympiads-2025.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2025.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA Primary Mathematics Olympiad Grade 6 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,6,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-Grade-6-Mathematics-Olympiads-2022.pdf,https://saolympiads.co.za/wp-content/uploads/2023/06/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2022-Final.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA Primary Mathematics Olympiad Grade 6 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,6,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-Grade-6-Mathematics-Olympiads-2023.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2023.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA Primary Mathematics Olympiad Grade 6 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,6,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-Grade-6-Mathematics-Olympiads-2024.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2024.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA Primary Mathematics Olympiad Grade 6 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,6,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-Grade-6-Mathematics-Olympiads-2025.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2025.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA Primary Mathematics Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/06/FEMSSISA-Grade-7-Mathematics-Olympiads-2022-Final.pdf,https://saolympiads.co.za/wp-content/uploads/2023/06/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2022-Final.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA Primary Mathematics Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-Grade-7-Mathematics-Olympiads-2023.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2023.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA Primary Mathematics Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-Grade-7-Mathematics-Olympiads-2024.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2024.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA Primary Mathematics Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Intermediate Phase,Mathematics,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-Grade-7-Mathematics-Olympiads-2025.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-4-7-2025.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA Junior/Senior Mathematics Olympiad Grade 8 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,8,Senior Phase,Mathematics,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-Grade-8-Mathematics-Olympiads-2022.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2022.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA Junior/Senior Mathematics Olympiad Grade 8 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,8,Senior Phase,Mathematics,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-Grade-8-Mathematics-Olympiads-2023.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2023.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA Junior/Senior Mathematics Olympiad Grade 8 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,8,Senior Phase,Mathematics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-Grade-8-Mathematics-Olympiads-2024.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2024.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA Junior/Senior Mathematics Olympiad Grade 8 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,8,Senior Phase,Mathematics,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-Grade-8-Mathematics-Olympiads-2025_1.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2025.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA Junior/Senior Mathematics Olympiad Grade 9 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,9,Senior Phase,Mathematics,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-Grade-9-Mathematics-Olympiads-2022.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2022.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA Junior/Senior Mathematics Olympiad Grade 9 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,9,Senior Phase,Mathematics,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-Grade-9-Mathematics-Olympiads-2023.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2023.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA Junior/Senior Mathematics Olympiad Grade 9 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,9,Senior Phase,Mathematics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-Grade-9-Mathematics-Olympiads-2024.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2024.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA Junior/Senior Mathematics Olympiad Grade 9 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,9,Senior Phase,Mathematics,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-Grade-9-Mathematics-Olympiads-2025_1.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2025.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA Junior/Senior Mathematics Olympiad Grade 10 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,10,FET,Mathematics,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-Grade-10-Mathematics-Olympiads-2022.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2022.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA Junior/Senior Mathematics Olympiad Grade 10 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,10,FET,Mathematics,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-Grade-10-Mathematics-Olympiads-2023.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2023.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA Junior/Senior Mathematics Olympiad Grade 10 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,10,FET,Mathematics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-Grade-10-Mathematics-Olympiads-2024.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2024.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA Junior/Senior Mathematics Olympiad Grade 10 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,10,FET,Mathematics,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-Grade-10-Mathematics-Olympiads-2025_1.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2025.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA Junior/Senior Mathematics Olympiad Grade 11 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,11,FET,Mathematics,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-Grade-11-Mathematics-Olympiads-2022.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2022.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA Junior/Senior Mathematics Olympiad Grade 11 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,11,FET,Mathematics,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-Grade-11-Mathematics-Olympiads-2023.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2023.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA Junior/Senior Mathematics Olympiad Grade 11 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,11,FET,Mathematics,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-Grade-11-Mathematics-Olympiads-2024.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/FEMSSISA-MATHEMATICS-OLYMPIAD-ANSWERS-GR-8-11-2024.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
